ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-88abc2,A-ad64c6,2024-10-13 00:00:00,2024-10-13 00:00:00,12.00,high,159,,f
T-b348cc,A-cbd1a3,2023-07-22 00:00:00,2023-07-23 00:00:00,33.00,urgent,145,4,f
T-42f242,A-922109,2024-04-12 00:00:00,2024-04-14 00:00:00,49.00,high,104,3,f
T-1df364,A-c70870,2024-05-06 00:00:00,2024-05-06 00:00:00,19.00,medium,127,4,f
T-6b8b96,A-d27f50,2023-03-27 00:00:00,2023-03-29 00:00:00,60.00,urgent,101,3,f
T-2fa50a,A-b9f5b1,2023-02-10 00:00:00,2023-02-11 00:00:00,37.00,medium,17,4,f
T-f4bc90,A-503d5a,2023-04-28 00:00:00,2023-04-28 00:00:00,11.00,high,27,3,f
T-fecc33,A-712f1c,2023-09-07 00:00:00,2023-09-08 00:00:00,31.00,low,121,3,f
T-a2665a,A-cea1f0,2024-10-11 00:00:00,2024-10-12 00:00:00,28.00,urgent,161,4,f
T-b77fc1,A-558c72,2023-05-10 00:00:00,2023-05-12 00:00:00,66.00,high,83,,f
T-42c4fb,A-17939a,2023-08-18 00:00:00,2023-08-18 00:00:00,8.00,urgent,50,,f
T-7a1469,A-503d5a,2024-05-02 00:00:00,2024-05-04 00:00:00,64.00,medium,27,,f
T-186d63,A-cbbe12,2024-08-08 00:00:00,2024-08-09 00:00:00,26.00,medium,40,,f
T-581c3c,A-4c56c9,2024-10-05 00:00:00,2024-10-06 00:00:00,29.00,high,8,3,f
T-93e27e,A-8bde0c,2023-08-06 00:00:00,2023-08-08 00:00:00,55.00,high,42,4,f
T-5ac967,A-4814a3,2023-03-08 00:00:00,2023-03-08 00:00:00,12.00,urgent,161,,f
T-6086c6,A-cd458b,2024-09-08 00:00:00,2024-09-08 00:00:00,2.00,urgent,84,5,f
T-ca2383,A-81edc3,2024-05-20 00:00:00,2024-05-22 00:00:00,60.00,high,79,5,f
T-271d67,A-40a557,2024-10-27 00:00:00,2024-10-27 00:00:00,1.00,urgent,1,,f
T-2a6f2e,A-cc98bc,2023-03-24 00:00:00,2023-03-24 00:00:00,1.00,low,159,4,f
T-7cab7d,A-c37cab,2024-01-15 00:00:00,2024-01-15 00:00:00,1.00,low,28,4,f
T-1ce30f,A-82d8a6,2024-11-13 00:00:00,2024-11-14 00:00:00,26.00,medium,37,,f
T-ea65ad,A-8b0451,2024-01-30 00:00:00,2024-01-30 00:00:00,6.00,medium,79,4,f
T-44b8e5,A-de24d5,2024-06-27 00:00:00,2024-06-29 00:00:00,65.00,low,4,,f
T-0111f8,A-96e141,2024-04-15 00:00:00,2024-04-15 00:00:00,23.00,high,95,5,f
T-d82e4d,A-f446b6,2023-06-29 00:00:00,2023-07-01 00:00:00,51.00,urgent,120,,f
T-e5a027,A-40a557,2024-06-24 00:00:00,2024-06-24 00:00:00,1.00,urgent,44,,f
T-b123d2,A-32fb14,2024-09-05 00:00:00,2024-09-05 00:00:00,7.00,low,89,4,f
T-8a2ad9,A-d922bf,2024-01-23 00:00:00,2024-01-25 00:00:00,71.00,low,125,,f
T-46e5ce,A-089363,2024-09-06 00:00:00,2024-09-08 00:00:00,59.00,high,46,4,f
T-e481c6,A-856b1e,2023-08-01 00:00:00,2023-08-03 00:00:00,51.00,low,22,,f
T-9d8a29,A-c222ab,2024-07-16 00:00:00,2024-07-17 00:00:00,37.00,urgent,131,,f
T-bafc8d,A-c42f1f,2023-11-14 00:00:00,2023-11-14 00:00:00,1.00,high,122,,t
T-94b674,A-f25509,2023-10-20 00:00:00,2023-10-21 00:00:00,44.00,urgent,78,,f
T-92101f,A-202b67,2024-02-12 00:00:00,2024-02-13 00:00:00,35.00,high,51,5,f
T-cd3896,A-17939a,2024-05-14 00:00:00,2024-05-15 00:00:00,26.00,high,35,5,f
T-b52677,A-53f4e3,2023-03-11 00:00:00,2023-03-11 00:00:00,6.00,high,138,3,f
T-3ef55f,A-098560,2023-09-02 00:00:00,2023-09-02 00:00:00,1.00,high,174,3,t
T-8b1323,A-2edab2,2024-07-15 00:00:00,2024-07-15 00:00:00,12.00,medium,116,,f
T-d2f0e5,A-8b0451,2023-12-27 00:00:00,2023-12-27 00:00:00,20.00,urgent,17,,f
T-a2f9f7,A-f19b24,2023-11-05 00:00:00,2023-11-07 00:00:00,58.00,medium,75,4,f
T-d9600d,A-98a59a,2024-12-18 00:00:00,2024-12-19 00:00:00,27.00,urgent,106,4,f
T-287662,A-a7bd4b,2024-11-07 00:00:00,2024-11-08 00:00:00,40.00,medium,57,3,f
T-7932c2,A-f17767,2024-01-28 00:00:00,2024-01-28 00:00:00,9.00,urgent,132,5,f
T-1cf7fa,A-39ddf4,2024-10-14 00:00:00,2024-10-14 00:00:00,12.00,high,21,4,f
T-24d5c4,A-4f18f0,2024-03-20 00:00:00,2024-03-22 00:00:00,56.00,high,79,4,f
T-7d2f68,A-fd7ad3,2024-10-17 00:00:00,2024-10-19 00:00:00,59.00,low,167,5,f
T-d5e980,A-22d9d2,2023-06-21 00:00:00,2023-06-21 00:00:00,18.00,low,137,4,f
T-d80204,A-684255,2024-08-11 00:00:00,2024-08-12 00:00:00,29.00,medium,6,5,f
T-ae53a2,A-0532a9,2024-01-29 00:00:00,2024-01-31 00:00:00,59.00,low,165,,f
T-056a79,A-c43359,2024-05-23 00:00:00,2024-05-24 00:00:00,32.00,urgent,103,,f
T-27e2a5,A-9f9299,2024-09-11 00:00:00,2024-09-13 00:00:00,67.00,low,42,,f
T-f73830,A-51ec1b,2024-09-11 00:00:00,2024-09-13 00:00:00,71.00,low,174,,t
T-182de8,A-993085,2024-06-07 00:00:00,2024-06-08 00:00:00,31.00,low,108,,f
T-cb1b0e,A-a33200,2024-05-12 00:00:00,2024-05-14 00:00:00,56.00,urgent,46,5,f
T-54b828,A-c42f1f,2024-02-27 00:00:00,2024-02-27 00:00:00,22.00,low,150,5,f
T-f0ff14,A-b179bf,2024-11-02 00:00:00,2024-11-02 00:00:00,12.00,urgent,17,,f
T-72f058,A-118d55,2023-02-16 00:00:00,2023-02-16 00:00:00,9.00,high,82,,f
T-ed12da,A-702032,2023-03-30 00:00:00,2023-03-31 00:00:00,36.00,medium,34,3,f
T-b3f296,A-05f0e5,2023-10-04 00:00:00,2023-10-04 00:00:00,11.00,high,91,4,f
T-2bec1c,A-6dee43,2024-11-07 00:00:00,2024-11-07 00:00:00,15.00,high,51,,f
T-22afc4,A-cdf020,2024-04-13 00:00:00,2024-04-14 00:00:00,35.00,urgent,3,4,f
T-8e58b9,A-cc1d8d,2024-08-06 00:00:00,2024-08-06 00:00:00,3.00,high,106,4,f
T-01387f,A-854864,2024-03-26 00:00:00,2024-03-27 00:00:00,45.00,low,74,5,f
T-9f4e20,A-7a0d69,2024-07-04 00:00:00,2024-07-05 00:00:00,36.00,urgent,83,,f
T-374bd7,A-038089,2023-05-14 00:00:00,2023-05-14 00:00:00,17.00,low,36,,f
T-a65795,A-d77f4c,2023-06-30 00:00:00,2023-06-30 00:00:00,8.00,urgent,82,5,f
T-d552c8,A-94f8c9,2024-02-21 00:00:00,2024-02-21 00:00:00,22.00,urgent,93,5,f
T-c6ebe1,A-331424,2023-03-15 00:00:00,2023-03-15 00:00:00,20.00,medium,154,,f
T-2f3247,A-716841,2024-04-25 00:00:00,2024-04-25 00:00:00,4.00,low,48,4,f
T-5117fb,A-c7e58b,2023-12-11 00:00:00,2023-12-13 00:00:00,65.00,medium,64,3,f
T-c1b39d,A-92a333,2024-06-05 00:00:00,2024-06-06 00:00:00,44.00,low,103,,t
T-f99a2c,A-4a267b,2023-04-26 00:00:00,2023-04-26 00:00:00,1.00,medium,61,3,f
T-83edca,A-3f9cc0,2024-05-01 00:00:00,2024-05-01 00:00:00,12.00,urgent,99,5,t
T-721dbc,A-53f4e3,2023-10-13 00:00:00,2023-10-13 00:00:00,12.00,urgent,54,,f
T-592ec1,A-544d0a,2023-05-23 00:00:00,2023-05-24 00:00:00,27.00,low,161,5,f
T-bccf47,A-0b0d6d,2023-05-05 00:00:00,2023-05-05 00:00:00,15.00,high,92,,f
T-381eff,A-9f9299,2024-12-28 00:00:00,2024-12-29 00:00:00,35.00,low,139,5,f
T-115c3c,A-95b24a,2024-02-01 00:00:00,2024-02-01 00:00:00,9.00,medium,162,5,f
T-3d0cfa,A-1e6fc3,2023-04-15 00:00:00,2023-04-15 00:00:00,23.00,urgent,50,3,f
T-ac71c9,A-186a44,2024-01-18 00:00:00,2024-01-18 00:00:00,8.00,high,155,3,f
T-bf29da,A-0cc442,2024-04-29 00:00:00,2024-05-01 00:00:00,58.00,urgent,110,3,f
T-b3feb3,A-f5641b,2024-09-14 00:00:00,2024-09-16 00:00:00,69.00,high,121,3,t
T-c6fa3a,A-7c6b6b,2023-06-04 00:00:00,2023-06-06 00:00:00,53.00,low,96,5,f
T-b5fa1f,A-44dc83,2023-10-07 00:00:00,2023-10-07 00:00:00,16.00,medium,57,,f
T-d51d42,A-ba6516,2023-03-08 00:00:00,2023-03-08 00:00:00,9.00,low,149,5,f
T-ba8b3a,A-d4ac0e,2023-06-18 00:00:00,2023-06-18 00:00:00,22.00,high,40,4,f
T-dba043,A-32fb14,2024-06-17 00:00:00,2024-06-19 00:00:00,62.00,urgent,60,5,f
T-0bb5ac,A-7920cc,2024-10-21 00:00:00,2024-10-21 00:00:00,13.00,low,9,,f
T-cff159,A-180abf,2023-08-15 00:00:00,2023-08-17 00:00:00,65.00,medium,138,,f
T-2b5ff8,A-0651a4,2024-09-12 00:00:00,2024-09-14 00:00:00,66.00,high,32,5,f
T-79d436,A-05f0e5,2023-01-25 00:00:00,2023-01-25 00:00:00,20.00,high,177,4,f
T-8da35c,A-7f4db3,2023-03-14 00:00:00,2023-03-14 00:00:00,15.00,urgent,60,3,f
T-611dd3,A-44dc83,2024-03-02 00:00:00,2024-03-04 00:00:00,59.00,high,169,5,f
T-12a740,A-87aa7b,2024-12-29 00:00:00,2024-12-29 00:00:00,22.00,urgent,147,,f
T-9656b4,A-f51f16,2024-07-10 00:00:00,2024-07-12 00:00:00,58.00,urgent,172,,f
T-10fc64,A-7f4db3,2024-08-09 00:00:00,2024-08-09 00:00:00,12.00,medium,75,,f
T-069c43,A-1986ca,2024-04-08 00:00:00,2024-04-10 00:00:00,50.00,high,53,3,f
T-263799,A-d4e0d4,2024-02-15 00:00:00,2024-02-16 00:00:00,29.00,medium,6,,f
T-89a21e,A-b07b56,2024-10-30 00:00:00,2024-11-01 00:00:00,55.00,high,113,,f
T-0ba1a8,A-f25509,2023-11-05 00:00:00,2023-11-07 00:00:00,54.00,urgent,72,5,f
T-7e4e70,A-20736a,2024-06-08 00:00:00,2024-06-09 00:00:00,47.00,low,26,5,f
T-20af37,A-faa28c,2024-10-30 00:00:00,2024-11-01 00:00:00,54.00,low,174,,f
T-d5f42b,A-18793f,2023-10-11 00:00:00,2023-10-13 00:00:00,66.00,low,81,3,f
T-d895b8,A-ed510f,2023-05-04 00:00:00,2023-05-05 00:00:00,32.00,low,45,3,f
T-db932a,A-9779ad,2024-10-28 00:00:00,2024-10-28 00:00:00,10.00,urgent,92,,f
T-784b41,A-dcc3f1,2023-10-10 00:00:00,2023-10-10 00:00:00,23.00,medium,21,4,f
T-fdf135,A-34ea2f,2023-01-04 00:00:00,2023-01-05 00:00:00,44.00,urgent,65,4,f
T-7905fa,A-55f257,2023-12-10 00:00:00,2023-12-11 00:00:00,43.00,low,175,,f
T-4a53fe,A-e40f45,2024-07-12 00:00:00,2024-07-14 00:00:00,49.00,low,153,,f
T-0238f9,A-443b7c,2024-07-19 00:00:00,2024-07-19 00:00:00,5.00,medium,81,4,f
T-762081,A-068fc6,2023-01-24 00:00:00,2023-01-25 00:00:00,43.00,urgent,118,5,f
T-8e6d12,A-6f50ae,2024-11-14 00:00:00,2024-11-14 00:00:00,1.00,high,83,4,f
T-fcfcf7,A-89ee83,2024-02-13 00:00:00,2024-02-13 00:00:00,5.00,low,82,4,f
T-fe6445,A-a865bd,2024-06-05 00:00:00,2024-06-05 00:00:00,21.00,urgent,9,,f
T-ce0f83,A-296d7c,2024-07-24 00:00:00,2024-07-27 00:00:00,72.00,urgent,68,3,f
T-5752a2,A-95b24a,2023-07-18 00:00:00,2023-07-19 00:00:00,47.00,urgent,82,4,f
T-c1ac80,A-342303,2023-10-25 00:00:00,2023-10-27 00:00:00,66.00,high,125,4,f
T-7eaf4c,A-86902e,2024-01-12 00:00:00,2024-01-13 00:00:00,34.00,low,63,3,f
T-7f775b,A-59f724,2024-01-23 00:00:00,2024-01-23 00:00:00,3.00,high,154,4,f
T-e11f4e,A-92a333,2023-11-18 00:00:00,2023-11-18 00:00:00,20.00,medium,64,,f
T-bbad1e,A-3793ee,2023-11-23 00:00:00,2023-11-25 00:00:00,52.00,low,178,,f
T-e0d92c,A-31ab9a,2023-12-27 00:00:00,2023-12-27 00:00:00,23.00,urgent,37,,f
T-6533ba,A-90a8c8,2024-04-07 00:00:00,2024-04-08 00:00:00,27.00,medium,1,3,f
T-2b3584,A-f9cc74,2024-02-14 00:00:00,2024-02-15 00:00:00,33.00,low,120,5,f
T-9d29d0,A-34ea2f,2023-12-30 00:00:00,2023-12-31 00:00:00,45.00,low,60,,f
T-c6eb1f,A-2b9d3e,2024-06-24 00:00:00,2024-06-25 00:00:00,43.00,urgent,43,,f
T-7f7908,A-78f02b,2023-01-10 00:00:00,2023-01-10 00:00:00,8.00,low,2,3,f
T-508ea0,A-9289f6,2023-10-21 00:00:00,2023-10-21 00:00:00,12.00,high,53,3,f
T-f402a9,A-e888d1,2023-12-21 00:00:00,2023-12-22 00:00:00,28.00,high,91,5,f
T-731aca,A-139c3b,2023-12-29 00:00:00,2023-12-29 00:00:00,14.00,high,36,,f
T-7a57cf,A-0f6450,2023-08-21 00:00:00,2023-08-22 00:00:00,31.00,medium,59,5,f
T-e766b0,A-00bed1,2023-01-14 00:00:00,2023-01-16 00:00:00,66.00,high,98,,f
T-922d49,A-7f6b86,2024-12-20 00:00:00,2024-12-21 00:00:00,31.00,urgent,114,4,f
T-c6e82b,A-bc87bc,2024-06-06 00:00:00,2024-06-07 00:00:00,37.00,high,178,,f
T-fe9f10,A-dbc825,2024-03-17 00:00:00,2024-03-18 00:00:00,40.00,low,81,,f
T-e7e186,A-443b7c,2024-02-27 00:00:00,2024-02-29 00:00:00,60.00,urgent,91,,f
T-d980c3,A-4c38bc,2023-04-14 00:00:00,2023-04-14 00:00:00,11.00,urgent,20,,f
T-5bc279,A-443b7c,2023-03-22 00:00:00,2023-03-22 00:00:00,23.00,urgent,18,5,f
T-ffb356,A-65c341,2023-10-15 00:00:00,2023-10-16 00:00:00,47.00,high,93,4,f
T-f1c022,A-e4bf56,2023-04-10 00:00:00,2023-04-10 00:00:00,18.00,high,73,3,f
T-71d508,A-9b9fe9,2023-06-15 00:00:00,2023-06-15 00:00:00,22.00,low,180,5,f
T-bf44a3,A-de24d5,2024-11-16 00:00:00,2024-11-17 00:00:00,45.00,high,103,,f
T-5da5ab,A-bb3bd4,2024-12-14 00:00:00,2024-12-14 00:00:00,17.00,urgent,153,3,f
T-0811d4,A-f6b2fb,2023-10-29 00:00:00,2023-10-31 00:00:00,58.00,medium,24,4,f
T-a35ae1,A-80eeb6,2023-01-30 00:00:00,2023-02-01 00:00:00,68.00,high,38,,f
T-ffdef9,A-1b707d,2023-09-17 00:00:00,2023-09-18 00:00:00,45.00,low,13,,f
T-76632d,A-00bed1,2024-05-16 00:00:00,2024-05-17 00:00:00,27.00,high,46,,f
T-cbc3ef,A-c4ea60,2023-02-06 00:00:00,2023-02-08 00:00:00,50.00,medium,51,3,f
T-d9d697,A-417d2f,2024-11-06 00:00:00,2024-11-08 00:00:00,70.00,urgent,3,,f
T-a9918a,A-b20d99,2023-02-12 00:00:00,2023-02-14 00:00:00,63.00,low,22,3,f
T-e3c91a,A-d3c88e,2023-04-29 00:00:00,2023-05-02 00:00:00,72.00,high,16,4,f
T-91c983,A-dfbd31,2023-05-23 00:00:00,2023-05-23 00:00:00,3.00,high,177,5,f
T-ccf229,A-b2225d,2024-07-10 00:00:00,2024-07-12 00:00:00,60.00,high,24,,f
