subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-6cf72f,A-a8d89d,2024-09-24,,Basic,17,0.00,0.00,t,t,f,f,monthly,t
S-117d65,A-86902e,2024-11-30,,Basic,34,646.00,7752.00,f,f,f,f,annual,t
S-529f0c,A-592832,2024-11-28,2024-10-12,Pro,18,0.00,0.00,t,f,f,t,monthly,t
S-3d58c6,A-054577,2024-06-15,,Basic,34,646.00,7752.00,f,f,f,f,monthly,t
S-b33593,A-7641d3,2023-02-10,,Pro,11,0.00,0.00,t,f,f,f,monthly,f
S-c6287d,A-075038,2024-07-25,,Pro,17,833.00,9996.00,f,f,f,f,monthly,t
S-a2cd6a,A-508199,2024-11-12,,Enterprise,19,0.00,0.00,t,f,f,f,monthly,t
S-30a9dd,A-417d2f,2024-10-30,,Basic,8,0.00,0.00,t,f,f,f,annual,t
S-eef0cd,A-600734,2024-01-13,,Pro,29,1421.00,17052.00,f,f,f,f,annual,t
S-15a897,A-d26ab4,2024-08-11,,Enterprise,9,0.00,0.00,t,f,f,f,annual,f
S-9ee11d,A-104f1a,2024-11-10,,Pro,24,1176.00,14112.00,f,f,f,f,monthly,t
S-f76252,A-560d27,2024-07-10,,Basic,23,437.00,5244.00,f,f,f,f,annual,t
S-d920e7,A-bc4d48,2024-11-28,,Enterprise,35,6965.00,83580.00,f,f,f,f,annual,f
S-75985b,A-3793ee,2023-11-25,,Enterprise,49,0.00,0.00,t,f,f,f,monthly,t
S-765a5f,A-c9bb3e,2024-01-04,2024-02-04,Pro,35,1715.00,20580.00,f,f,f,t,annual,t
S-c318ea,A-ccb686,2024-08-17,,Enterprise,10,1990.00,23880.00,f,f,f,f,monthly,t
S-964542,A-a8b49c,2024-09-25,,Enterprise,12,2388.00,28656.00,f,f,f,f,annual,t
S-6c4770,A-fa3095,2023-09-18,,Enterprise,70,0.00,0.00,t,f,f,f,monthly,t
S-694277,A-34d880,2024-11-10,,Enterprise,4,796.00,9552.00,f,f,f,f,monthly,t
S-97fab7,A-8ed5dd,2024-03-27,2024-08-10,Basic,5,95.00,1140.00,f,f,f,t,annual,f
S-fb4fae,A-39b19f,2024-03-25,2024-01-05,Enterprise,41,8159.00,97908.00,f,f,f,t,monthly,t
S-7b211a,A-e5d6ab,2024-10-11,,Pro,32,1568.00,18816.00,f,f,f,f,annual,t
S-da9362,A-b2225d,2024-05-21,,Basic,47,893.00,10716.00,f,f,f,f,annual,t
S-79b038,A-b07b56,2024-11-29,,Basic,25,475.00,5700.00,f,f,f,f,annual,t
S-9a6a1b,A-c16b88,2024-09-03,,Pro,23,0.00,0.00,t,f,f,f,annual,t
S-82348a,A-4e960a,2024-02-04,,Basic,12,0.00,0.00,t,f,f,f,annual,f
S-df0314,A-39ddf4,2024-12-21,,Pro,40,1960.00,23520.00,f,f,f,f,monthly,t
S-dd5a4c,A-716841,2024-05-13,,Basic,161,3059.00,36708.00,f,f,f,f,annual,t
S-54bb4e,A-54d94a,2023-12-16,,Basic,55,1045.00,12540.00,f,f,f,f,monthly,t
S-d98caa,A-09316c,2024-12-29,,Enterprise,70,13930.00,167160.00,f,f,f,f,annual,t
S-eea4ae,A-ffc04f,2024-09-14,,Pro,13,0.00,0.00,t,f,f,f,monthly,f
S-bd02dd,A-eb7fac,2023-12-26,,Pro,12,588.00,7056.00,f,f,f,f,monthly,t
S-6d4050,A-854864,2024-09-12,,Enterprise,20,3980.00,47760.00,f,f,f,f,monthly,t
S-3bb329,A-1e1b80,2024-07-21,,Pro,50,2450.00,29400.00,f,f,f,f,monthly,t
S-f639fb,A-9f2731,2024-12-10,,Pro,27,0.00,0.00,t,f,f,f,monthly,t
S-466093,A-883b7d,2024-08-17,,Basic,78,1482.00,17784.00,f,f,f,f,annual,t
S-8bbfcd,A-eb1312,2024-02-12,,Basic,25,475.00,5700.00,f,f,f,f,annual,f
S-ff23a7,A-35083d,2024-04-08,,Pro,48,0.00,0.00,t,f,f,f,monthly,t
S-c92099,A-7f4db3,2024-08-12,2024-12-14,Enterprise,24,4776.00,57312.00,f,f,f,t,annual,t
S-188518,A-86fc1d,2024-08-11,,Enterprise,26,0.00,0.00,t,f,f,f,monthly,t
S-4f8c90,A-32fb14,2024-03-18,,Basic,29,551.00,6612.00,f,f,f,f,annual,t
S-495e57,A-bbc346,2024-08-31,2024-10-26,Pro,20,980.00,11760.00,f,t,f,t,annual,t
S-3fbf9e,A-00bed1,2024-06-04,,Pro,28,1372.00,16464.00,f,f,f,f,monthly,t
S-15be1c,A-b20d99,2024-09-26,,Pro,27,1323.00,15876.00,f,f,f,f,monthly,t
S-a18ab0,A-309e54,2024-12-21,,Pro,15,735.00,8820.00,f,f,f,f,monthly,t
S-008cab,A-202b67,2024-05-31,,Pro,11,539.00,6468.00,f,f,f,f,monthly,f
S-09950d,A-5f2961,2024-11-27,,Enterprise,7,1393.00,16716.00,f,f,f,f,annual,t
S-8b24a0,A-309e54,2024-12-29,2024-12-30,Pro,33,1617.00,19404.00,f,f,f,t,monthly,t
S-648618,A-726cfa,2023-07-09,,Pro,21,1029.00,12348.00,f,f,f,f,monthly,f
S-d9659f,A-aa9511,2024-04-07,,Enterprise,23,4577.00,54924.00,f,f,f,f,annual,f
S-ddbad0,A-bad8c1,2023-09-16,,Basic,42,798.00,9576.00,f,f,f,f,monthly,t
S-1f9da0,A-977ca0,2023-10-15,,Basic,11,209.00,2508.00,f,f,f,f,monthly,f
S-74f146,A-18793f,2024-12-23,,Pro,148,7252.00,87024.00,f,f,f,f,monthly,t
S-e0179e,A-69fad4,2024-03-24,,Pro,13,0.00,0.00,t,f,f,f,monthly,t
S-8055fa,A-09540c,2024-03-08,2024-11-29,Basic,67,1273.00,15276.00,f,f,f,t,monthly,t
S-c1446e,A-9289f6,2023-11-15,,Enterprise,22,0.00,0.00,t,f,f,f,monthly,t
S-27e9ad,A-05f0e5,2023-10-18,,Basic,32,608.00,7296.00,f,f,f,f,annual,t
S-c08805,A-6f8ad2,2024-03-09,2024-03-10,Pro,18,882.00,10584.00,f,f,f,t,annual,t
S-4012d6,A-f92792,2024-10-31,,Pro,15,735.00,8820.00,f,t,f,f,annual,t
S-4236fa,A-4437e4,2023-11-17,,Basic,17,323.00,3876.00,f,f,f,f,monthly,t
S-a87c2f,A-4ae22a,2024-05-28,2024-10-14,Enterprise,28,5572.00,66864.00,f,f,f,t,annual,f
S-3df6ee,A-afa505,2024-10-05,,Enterprise,70,13930.00,167160.00,f,f,f,f,monthly,t
S-ca9532,A-309e54,2024-12-14,,Enterprise,15,2985.00,35820.00,f,f,f,f,annual,t
S-be42e1,A-9f2731,2024-10-22,,Pro,39,0.00,0.00,t,f,f,f,annual,t
S-7d4d45,A-474ad4,2023-12-20,,Basic,17,323.00,3876.00,f,f,f,f,annual,t
S-3c5dab,A-7da956,2024-08-13,,Basic,13,247.00,2964.00,f,f,f,f,monthly,t
S-e43d0d,A-de24d5,2024-11-18,,Enterprise,37,7363.00,88356.00,f,f,f,f,annual,t
S-f5df4a,A-58b9ff,2024-06-26,,Pro,6,294.00,3528.00,f,f,f,f,annual,f
S-9925b9,A-cea1f0,2024-01-06,,Basic,25,475.00,5700.00,f,f,t,f,annual,f
S-1ff580,A-6965e1,2024-12-26,,Enterprise,13,2587.00,31044.00,f,f,f,f,monthly,f
S-f40285,A-bb1eaa,2024-07-28,,Basic,21,399.00,4788.00,f,f,f,f,monthly,t
S-c59502,A-bf7919,2024-07-12,,Enterprise,3,597.00,7164.00,f,f,f,f,monthly,t
S-54283b,A-4c56c9,2024-08-27,2024-03-11,Enterprise,49,9751.00,117012.00,f,f,f,t,monthly,t
S-b48787,A-02fac6,2023-10-21,,Pro,22,1078.00,12936.00,f,f,f,f,annual,t
S-d859b7,A-66224b,2024-12-30,,Enterprise,92,0.00,0.00,t,f,f,f,annual,t
S-49d73e,A-f44180,2024-06-30,,Enterprise,35,0.00,0.00,t,f,f,f,annual,t
S-dfad0a,A-7d514c,2024-08-09,,Basic,17,0.00,0.00,t,f,f,f,monthly,t
S-dec1fb,A-297a2d,2023-08-30,,Enterprise,36,7164.00,85968.00,f,t,f,f,monthly,f
S-90a6c9,A-c37cab,2024-10-18,,Pro,46,0.00,0.00,t,f,f,f,monthly,t
S-e339fb,A-c1e51e,2024-10-31,2024-12-18,Enterprise,14,2786.00,33432.00,f,f,f,t,annual,t
S-f4a92a,A-ccb686,2024-02-02,,Pro,14,686.00,8232.00,f,f,f,f,annual,f
S-d1f7ad,A-c222ab,2024-10-31,2024-11-29,Basic,32,608.00,7296.00,f,f,f,t,annual,f
S-81fc45,A-5a215a,2024-05-02,,Pro,87,0.00,0.00,t,f,f,f,annual,t
S-a25ed2,A-65aeb5,2024-08-19,2024-09-25,Enterprise,9,1791.00,21492.00,f,f,f,t,monthly,t
S-51b3ed,A-702032,2024-10-28,,Basic,28,532.00,6384.00,f,t,f,f,annual,t
S-d604ec,A-67be94,2023-08-29,,Basic,26,494.00,5928.00,f,f,f,f,monthly,t
S-864b0c,A-f25509,2024-07-14,,Enterprise,32,6368.00,76416.00,f,f,f,f,annual,t
S-4c4852,A-71615e,2024-06-11,,Basic,73,0.00,0.00,t,f,f,f,monthly,t
S-7576bd,A-354f12,2024-10-18,,Enterprise,9,1791.00,21492.00,f,f,f,f,annual,t
S-b41269,A-e5d6ab,2024-03-23,,Enterprise,15,2985.00,35820.00,f,f,f,f,annual,t
S-786a36,A-5ed98d,2024-07-18,,Enterprise,24,4776.00,57312.00,f,f,f,f,annual,t
S-264c8a,A-34d880,2024-06-26,,Enterprise,7,0.00,0.00,t,f,f,f,monthly,t
S-196e49,A-0b0d6d,2024-12-30,,Basic,12,228.00,2736.00,f,f,f,f,monthly,t
S-cda242,A-71615e,2024-10-10,,Pro,22,1078.00,12936.00,f,t,f,f,annual,t
S-c3d6a2,A-7f29a7,2024-03-12,,Basic,41,779.00,9348.00,f,f,f,f,annual,t
S-43c737,A-65aeb5,2024-01-09,,Enterprise,9,1791.00,21492.00,f,f,f,f,annual,t
S-021ca9,A-9affe6,2024-01-10,,Basic,18,342.00,4104.00,f,f,f,f,monthly,t
S-576aec,A-7e0a10,2023-07-12,,Pro,46,2254.00,27048.00,f,f,f,f,monthly,f
S-6485d5,A-ac9111,2024-06-16,,Enterprise,21,4179.00,50148.00,f,f,f,f,monthly,t
S-de7a48,A-ccc747,2024-10-15,2024-12-30,Pro,23,1127.00,13524.00,f,f,f,t,annual,t
S-7d5bf1,A-92a3af,2024-09-19,,Enterprise,27,5373.00,64476.00,f,f,f,f,monthly,t
S-83ee75,A-439b2f,2024-12-27,,Pro,26,1274.00,15288.00,f,t,f,f,monthly,t
S-5ddeef,A-712f1c,2024-01-28,,Pro,58,0.00,0.00,t,f,f,f,annual,f
S-25270a,A-de24d5,2024-12-15,,Enterprise,13,2587.00,31044.00,f,f,f,f,annual,t
S-7e09c4,A-118f1c,2024-12-21,2024-12-31,Basic,32,608.00,7296.00,f,f,f,t,annual,f
S-9efd1b,A-6a4e2d,2024-06-04,,Basic,20,380.00,4560.00,f,f,t,f,monthly,t
S-b8a3b6,A-e7beab,2024-07-24,,Pro,57,2793.00,33516.00,f,f,f,f,annual,t
S-1db3e6,A-c608c8,2024-08-28,,Basic,5,95.00,1140.00,f,f,f,f,monthly,t
S-17c51e,A-462d45,2024-11-25,2024-12-12,Pro,61,2989.00,35868.00,f,f,f,t,annual,t
S-b9fe85,A-2d1036,2024-03-07,,Enterprise,69,13731.00,164772.00,f,f,f,f,monthly,t
S-c62428,A-1f0636,2024-11-17,,Enterprise,105,20895.00,250740.00,f,f,f,f,annual,f
S-6eeae1,A-c70870,2024-12-29,,Pro,94,4606.00,55272.00,f,f,f,f,annual,t
S-79ef9b,A-4e960a,2024-02-04,,Enterprise,23,4577.00,54924.00,f,f,f,f,annual,t
S-0455a5,A-993085,2024-10-22,2024-10-11,Enterprise,42,8358.00,100296.00,f,t,f,t,monthly,f
S-ae093b,A-d27f50,2024-11-29,,Enterprise,44,0.00,0.00,t,f,f,f,monthly,t
S-72e73f,A-dbc825,2024-01-26,,Enterprise,19,3781.00,45372.00,f,t,f,f,annual,f
S-8c118d,A-b179bf,2024-10-27,,Pro,43,0.00,0.00,t,f,f,f,monthly,t
S-ab7a04,A-098560,2024-05-09,,Basic,7,133.00,1596.00,f,f,f,f,annual,t
S-761518,A-00cac8,2024-05-09,,Pro,8,392.00,4704.00,f,f,f,f,monthly,t
S-f49f24,A-ccc747,2024-07-14,,Pro,16,784.00,9408.00,f,f,f,f,annual,f
S-22083e,A-6e7827,2024-12-19,,Pro,17,833.00,9996.00,f,f,f,f,annual,t
S-c14eeb,A-fce879,2024-09-28,,Basic,33,627.00,7524.00,f,f,f,f,monthly,t
S-804965,A-157070,2024-03-31,,Enterprise,35,6965.00,83580.00,f,f,f,f,monthly,t
S-19abcf,A-940b8b,2024-10-09,,Pro,17,833.00,9996.00,f,f,f,f,annual,t
S-004d19,A-bece89,2024-03-03,,Enterprise,26,5174.00,62088.00,f,f,f,f,annual,t
S-11939f,A-40906c,2024-10-14,,Basic,92,1748.00,20976.00,f,f,f,f,monthly,t
S-6cea1b,A-158f4e,2024-11-18,,Pro,61,2989.00,35868.00,f,f,f,f,monthly,t
S-74be40,A-a8d89d,2024-12-04,,Enterprise,13,2587.00,31044.00,f,t,f,f,monthly,f
S-8f9410,A-098560,2024-07-19,,Enterprise,3,597.00,7164.00,f,f,f,f,annual,t
S-395a98,A-c7e58b,2024-07-29,,Basic,16,304.00,3648.00,f,f,f,f,monthly,t
S-151b22,A-533452,2024-12-18,,Basic,9,171.00,2052.00,f,f,f,f,annual,t
S-6b0789,A-34d880,2024-04-07,,Pro,14,686.00,8232.00,f,f,f,f,monthly,t
S-f94b9b,A-82861f,2024-10-16,2024-08-11,Pro,41,2009.00,24108.00,f,f,f,t,annual,t
S-0e068c,A-40de06,2024-09-13,,Basic,60,1140.00,13680.00,f,f,f,f,annual,t
S-212fc4,A-c608c8,2023-10-15,,Enterprise,6,1194.00,14328.00,f,f,f,f,monthly,t
S-eec056,A-c222ab,2024-07-10,,Basic,32,608.00,7296.00,f,t,f,f,monthly,t
S-28e360,A-ad64c6,2024-11-20,,Enterprise,28,5572.00,66864.00,f,f,f,f,annual,t
S-52119f,A-02fac6,2023-11-20,,Enterprise,22,4378.00,52536.00,f,f,f,f,monthly,t
S-008f3c,A-e98302,2024-12-23,2024-12-28,Pro,58,2842.00,34104.00,f,f,f,t,annual,t
S-82c91a,A-462d45,2024-10-12,,Pro,30,1470.00,17640.00,f,f,f,f,annual,t
S-fcab86,A-9f0b68,2024-04-08,,Enterprise,17,3383.00,40596.00,f,f,f,f,annual,t
S-92b77f,A-7dacce,2024-11-27,,Pro,12,588.00,7056.00,f,f,f,f,annual,f
S-099dbc,A-812c5b,2024-07-21,,Pro,55,2695.00,32340.00,f,f,f,f,monthly,t
S-da7f1f,A-1f0ac7,2023-04-12,,Pro,24,1176.00,14112.00,f,f,f,f,monthly,f
S-62641a,A-4c56c9,2024-11-29,2024-03-12,Enterprise,18,3582.00,42984.00,f,f,f,t,monthly,f
S-2c3b6d,A-a2485e,2024-05-12,,Enterprise,17,3383.00,40596.00,f,f,f,f,annual,t
S-3e0c24,A-271f46,2023-03-29,,Basic,38,722.00,8664.00,f,f,f,f,annual,t
S-9d7fa9,A-a865bd,2024-01-17,,Pro,38,1862.00,22344.00,f,f,f,f,monthly,t
S-9f13f8,A-f3ff05,2024-07-10,,Basic,2,38.00,456.00,f,f,f,f,annual,t
S-0359cf,A-afa505,2024-10-02,,Pro,70,0.00,0.00,t,f,f,f,annual,f
S-f29976,A-977ca0,2023-10-06,,Pro,6,0.00,0.00,t,f,f,f,annual,t
S-23281c,A-69fad4,2023-07-24,,Basic,15,285.00,3420.00,f,f,f,f,monthly,t
S-b4536d,A-7a0d69,2024-11-20,,Basic,20,380.00,4560.00,f,f,f,f,annual,t
S-e5a001,A-922109,2024-10-20,,Basic,9,0.00,0.00,t,f,f,f,monthly,t
S-d56a2c,A-751bd4,2024-10-29,,Pro,35,0.00,0.00,t,f,f,f,annual,t
S-5ab139,A-30b4ca,2024-05-24,,Enterprise,86,17114.00,205368.00,f,f,f,f,annual,t
S-1e5fd7,A-ac9111,2024-10-18,,Basic,21,399.00,4788.00,f,f,f,f,monthly,t
S-1c7a41,A-4f18f0,2024-12-20,,Basic,24,456.00,5472.00,f,f,f,f,monthly,t
S-b7feb8,A-075038,2024-08-05,,Basic,37,703.00,8436.00,f,f,f,f,annual,f
S-b89456,A-13466a,2024-01-09,2024-12-31,Enterprise,4,796.00,9552.00,f,f,f,t,monthly,t
S-e93577,A-bb2f49,2024-11-14,,Pro,85,4165.00,49980.00,f,t,f,f,monthly,t
S-69a2d8,A-dcc2f0,2023-03-12,,Pro,15,735.00,8820.00,f,f,f,f,monthly,t
S-00fb6e,A-c16101,2024-10-22,,Basic,13,247.00,2964.00,f,f,f,f,monthly,t
S-26bc22,A-59f724,2024-07-23,,Enterprise,3,597.00,7164.00,f,t,f,f,annual,f
S-77ba64,A-bd4513,2024-11-16,,Basic,66,1254.00,15048.00,f,t,f,f,annual,t
S-6f04a4,A-417d2f,2024-09-14,,Pro,4,196.00,2352.00,f,f,f,f,monthly,t
S-0268ba,A-9f0b68,2024-07-20,,Enterprise,33,6567.00,78804.00,f,f,f,f,annual,t
S-0abd10,A-016043,2024-11-23,2024-12-21,Enterprise,24,4776.00,57312.00,f,t,f,t,annual,t
S-dab0d8,A-439b2f,2024-05-16,,Basic,6,114.00,1368.00,f,f,f,f,annual,t
S-046595,A-ed510f,2023-12-28,,Enterprise,42,8358.00,100296.00,f,t,f,f,annual,t
S-5aaf6f,A-6965e1,2024-12-12,,Enterprise,13,2587.00,31044.00,f,f,f,f,annual,t
S-a10469,A-5247b3,2024-10-14,,Pro,16,784.00,9408.00,f,f,f,f,annual,t
S-cbf8e8,A-d4e0d4,2024-11-23,,Basic,117,2223.00,26676.00,f,f,f,f,monthly,t
S-a0e1dc,A-712426,2024-12-19,,Basic,119,2261.00,27132.00,f,f,f,f,monthly,t
S-127d0b,A-1e50e0,2024-04-05,,Pro,19,931.00,11172.00,f,f,f,f,monthly,t
S-2fed82,A-5b4ebb,2024-11-07,,Basic,21,399.00,4788.00,f,f,f,f,monthly,t
S-2f07f6,A-9208f0,2024-03-20,,Pro,49,0.00,0.00,t,f,f,f,monthly,f
S-448b6d,A-8adedc,2024-08-06,,Basic,19,361.00,4332.00,f,f,f,f,monthly,f
S-c61dc9,A-f92792,2024-12-15,,Basic,19,361.00,4332.00,f,f,f,f,annual,f
S-a7ad50,A-82d8a6,2024-12-18,,Basic,18,342.00,4104.00,f,f,f,f,monthly,t
S-b037c5,A-0a282f,2024-07-10,,Pro,20,980.00,11760.00,f,f,t,f,annual,t
S-bdd2e4,A-ce66f8,2024-05-16,,Basic,29,551.00,6612.00,f,f,f,f,annual,t
S-8d89a8,A-5f2961,2024-03-12,,Enterprise,16,3184.00,38208.00,f,f,f,f,monthly,t
S-00bb84,A-4f18f0,2024-07-07,,Pro,24,1176.00,14112.00,f,f,f,f,annual,t
S-c5bec0,A-1986ca,2024-09-21,,Enterprise,20,3980.00,47760.00,f,f,f,f,annual,t
S-e6029e,A-9174e0,2024-12-19,,Enterprise,37,7363.00,88356.00,f,f,f,f,monthly,t
S-f8008a,A-eb2fdc,2024-07-07,,Enterprise,31,6169.00,74028.00,f,f,f,f,annual,t
S-db89df,A-1f0636,2024-05-29,,Enterprise,105,20895.00,250740.00,f,t,f,f,annual,t
S-700036,A-02cd81,2024-03-31,,Basic,44,836.00,10032.00,f,f,f,f,annual,t
S-7925f0,A-87aa7b,2024-09-24,,Enterprise,24,4776.00,57312.00,f,f,f,f,monthly,t
S-1877a6,A-d77f4c,2024-03-31,,Pro,6,294.00,3528.00,f,f,f,f,monthly,t
S-6b6cd7,A-d792a6,2023-04-04,,Enterprise,6,0.00,0.00,t,f,f,f,monthly,t
S-3ed1f5,A-7920cc,2024-02-19,,Enterprise,39,7761.00,93132.00,f,f,f,f,monthly,t
S-cf59a0,A-c16cf7,2024-02-11,,Basic,18,0.00,0.00,t,f,f,f,monthly,t
S-78e1c6,A-7e0a10,2024-02-28,,Enterprise,46,9154.00,109848.00,f,f,f,f,monthly,f
S-ce5636,A-4c56c9,2024-11-14,,Basic,30,0.00,0.00,t,f,f,f,annual,t
S-0c9600,A-2b9d3e,2023-06-09,,Basic,11,209.00,2508.00,f,f,f,f,annual,t
S-0a6b6b,A-d42431,2024-11-06,,Basic,22,418.00,5016.00,f,f,t,f,monthly,t
S-054897,A-de58ca,2024-06-01,,Pro,15,735.00,8820.00,f,f,f,f,monthly,f
S-b81c82,A-9289f6,2024-12-17,,Pro,25,1225.00,14700.00,f,t,f,f,annual,f
S-c9eecb,A-6c093d,2024-10-10,,Basic,9,171.00,2052.00,f,f,f,f,annual,t
S-2c53ad,A-c222ab,2024-09-19,,Enterprise,32,6368.00,76416.00,f,f,f,f,monthly,t
S-9eb2c5,A-bb3bd4,2024-09-16,,Basic,23,437.00,5244.00,f,t,f,f,monthly,t
S-d0c339,A-31ab9a,2024-08-29,,Pro,19,0.00,0.00,t,f,f,f,annual,t
S-6f43f7,A-e36807,2024-07-22,,Enterprise,14,2786.00,33432.00,f,f,f,f,annual,t
S-d43ad9,A-8bde0c,2024-12-14,,Pro,13,637.00,7644.00,f,f,f,f,annual,f
S-b04174,A-5b4ebb,2024-10-15,,Basic,21,399.00,4788.00,f,f,f,f,monthly,t
S-62aa3c,A-5b1bcd,2023-11-27,,Enterprise,73,14527.00,174324.00,f,t,f,f,monthly,t
S-d88b25,A-474ad4,2024-12-29,,Enterprise,24,4776.00,57312.00,f,f,f,f,annual,f
S-14a685,A-692f18,2024-07-29,,Enterprise,7,1393.00,16716.00,f,f,f,f,monthly,f
S-4977c8,A-3be56b,2023-11-22,2024-02-23,Enterprise,3,0.00,0.00,t,f,f,t,annual,f
S-2e1ceb,A-ccb686,2024-03-23,,Enterprise,12,0.00,0.00,t,t,f,f,annual,f
S-59f0a6,A-104f1a,2024-02-09,2024-11-28,Pro,123,6027.00,72324.00,f,f,f,t,monthly,f
S-66106d,A-186a44,2024-02-11,,Enterprise,20,0.00,0.00,t,f,f,f,monthly,f
S-510e07,A-b7ef83,2024-10-20,,Enterprise,2,398.00,4776.00,f,t,f,f,monthly,t
S-b7d99d,A-9f0b68,2024-11-28,,Basic,14,266.00,3192.00,f,f,f,f,annual,t
S-debbee,A-3a7284,2024-11-28,2024-11-12,Basic,73,1387.00,16644.00,f,f,f,t,annual,t
S-c348d2,A-4a267b,2024-06-17,,Basic,25,475.00,5700.00,f,f,f,f,annual,t
S-d0259a,A-4e0e85,2024-02-22,,Enterprise,6,1194.00,14328.00,f,f,f,f,monthly,t
S-5f1d80,A-600734,2024-04-17,,Basic,29,551.00,6612.00,f,f,f,f,monthly,t
S-f132ab,A-e2cd1b,2024-04-29,,Pro,15,735.00,8820.00,f,f,f,f,annual,t
S-d1fb2e,A-3f9cc0,2024-04-08,,Enterprise,30,5970.00,71640.00,f,f,f,f,monthly,t
S-26da35,A-d27f50,2024-09-12,,Pro,44,2156.00,25872.00,f,t,f,f,annual,t
S-c92850,A-05d3b3,2023-09-30,,Pro,22,1078.00,12936.00,f,f,f,f,annual,t
S-64ddbc,A-c16cf7,2024-12-18,,Basic,13,247.00,2964.00,f,f,f,f,monthly,t
S-ef3aa2,A-5a92e7,2024-09-19,,Pro,9,441.00,5292.00,f,f,f,f,monthly,f
S-0e43ad,A-cc8c8f,2024-06-21,,Enterprise,28,5572.00,66864.00,f,t,f,f,annual,t
S-54df4c,A-9f9299,2024-11-18,,Pro,28,1372.00,16464.00,f,f,f,f,annual,t
S-d8165b,A-89ee83,2024-10-18,,Basic,38,722.00,8664.00,f,f,f,f,annual,t
S-67b7bf,A-dcc2f0,2024-10-13,,Basic,15,285.00,3420.00,f,f,f,f,monthly,f
S-e6ad38,A-b07b56,2024-11-19,,Pro,25,1225.00,14700.00,f,f,f,f,monthly,t
S-55a520,A-726cfa,2023-08-26,,Pro,30,1470.00,17640.00,f,f,f,f,monthly,t
S-83a9a4,A-09316c,2024-11-26,,Pro,70,3430.00,41160.00,f,t,f,f,annual,t
S-efeb9b,A-1f0636,2024-02-27,,Basic,105,0.00,0.00,t,t,f,f,annual,t
S-240a09,A-5c9849,2024-12-30,,Pro,19,931.00,11172.00,f,t,f,f,monthly,f
S-f52fd6,A-f1f639,2024-09-19,,Enterprise,9,1791.00,21492.00,f,f,f,f,monthly,t
S-1a2fbc,A-526d93,2024-06-29,,Basic,45,855.00,10260.00,f,f,f,f,monthly,t
S-8738af,A-84ebe4,2024-03-19,,Pro,34,1666.00,19992.00,f,f,f,f,monthly,t
S-af1def,A-443b7c,2024-09-30,,Basic,36,684.00,8208.00,f,f,f,f,monthly,f
S-7889d9,A-bcbe98,2024-09-08,,Pro,46,2254.00,27048.00,f,f,f,f,annual,t
S-a72188,A-ced9aa,2024-12-31,,Pro,3,147.00,1764.00,f,f,f,f,annual,t
S-0ffab0,A-e60f9d,2024-10-18,,Enterprise,58,11542.00,138504.00,f,f,f,f,annual,t
S-5f4afc,A-09316c,2024-11-15,,Pro,70,3430.00,41160.00,f,f,f,f,monthly,t
S-3f18be,A-e2cd1b,2024-12-26,,Enterprise,16,3184.00,38208.00,f,f,f,f,annual,t
S-e133a5,A-4a4c2d,2023-03-07,2024-01-25,Basic,54,1026.00,12312.00,f,f,f,t,monthly,t
S-15662a,A-019782,2024-02-22,,Basic,11,0.00,0.00,t,f,f,f,annual,t
S-84dd93,A-acb7f7,2024-02-16,,Enterprise,32,6368.00,76416.00,f,f,f,f,annual,t
S-bafe35,A-1b707d,2024-10-27,,Basic,41,779.00,9348.00,f,f,f,f,annual,f
S-f1778c,A-1d5444,2024-10-04,,Basic,24,456.00,5472.00,f,f,f,f,monthly,t
S-85b7d7,A-d40bf7,2024-12-27,,Basic,59,0.00,0.00,t,f,f,f,monthly,f
S-df147d,A-940b8b,2024-09-13,,Enterprise,10,0.00,0.00,t,f,f,f,monthly,t
S-4ff3ae,A-eb7c38,2024-07-29,,Basic,5,95.00,1140.00,f,t,f,f,annual,t
S-808efb,A-7da956,2024-11-16,,Enterprise,15,2985.00,35820.00,f,f,t,f,monthly,t
S-208e33,A-b20d99,2024-05-08,,Basic,20,380.00,4560.00,f,f,f,f,monthly,t
S-a0f5ac,A-e7a1e2,2024-07-10,,Pro,13,637.00,7644.00,f,f,f,f,monthly,t
S-7079c2,A-039727,2024-12-15,,Enterprise,25,4975.00,59700.00,f,f,t,f,annual,t
S-8789b0,A-eb7c38,2024-04-23,2024-02-08,Basic,9,171.00,2052.00,f,t,f,t,monthly,f
S-b3cae6,A-6a7c9d,2024-12-11,,Enterprise,26,5174.00,62088.00,f,f,f,f,monthly,t
S-23f506,A-9ee962,2023-09-28,2023-11-27,Basic,9,0.00,0.00,t,t,f,t,annual,t
S-5b9330,A-f03140,2024-07-17,,Enterprise,27,5373.00,64476.00,f,f,t,f,monthly,t
S-03ac49,A-35083d,2023-08-23,,Enterprise,19,3781.00,45372.00,f,f,f,f,monthly,t
S-ffce65,A-9ee962,2023-06-23,,Pro,9,441.00,5292.00,f,t,f,f,annual,t
S-847173,A-c1dfe1,2023-12-17,,Basic,33,627.00,7524.00,f,f,f,f,monthly,t
S-32e8fa,A-94d3da,2023-04-06,2023-10-21,Pro,41,2009.00,24108.00,f,f,f,t,annual,t
S-b70eef,A-b7b7b7,2024-12-11,,Pro,24,0.00,0.00,t,f,f,f,monthly,t
